email,nazov_obce,url_obce
"slivnik@slivnik.sk","Slivnik","https://www.taxinearme.sk"
"ocu@slizke.sk","Slizke","https://www.taxinearme.sk"
"obec@slopna.sk","Slopna Povazskabystrica","https://www.taxinearme.sk"
"obecslovany@etelmail.sk","Slovany","https://www.taxinearme.sk"
"obecnyurad@slovenskakajna.sk","Slovenska Kajna","https://www.taxinearme.sk"
"starosta@slovenskalupca.sk","Slovenskalupca","https://www.taxinearme.sk"
"starosta@slovenskanovaves.sk","Slovenskanovaves","https://www.taxinearme.sk"
"obec@slovenskaves.info","Slovenskaves","https://www.taxinearme.sk"
"obec.slov.volova@centrum.sk","Slovenskavolova","https://www.taxinearme.sk"
"sdarmoty@slovenskedarmoty.sk","Slovenskedarmoty","https://www.taxinearme.sk"
"slovenskeklacany@zoznam.sk","Slovenskeklacany","https://www.taxinearme.sk"
"ou.slov.krive@gmail.com","Slovenskekrive","https://www.taxinearme.sk"
"obec@slovenskenovemesto.sk","Slovenskenovemesto","https://www.taxinearme.sk"
"starosta@obecslovenskepravno.sk","Slovenskepravno","https://www.taxinearme.sk"
"obec@slovensky-grob.sk","Slovenskygrob","https://www.taxinearme.sk"
"maria.kopnicka@slovinky.dcom.sk","Slovinky","https://www.taxinearme.sk"
"ou@smilno.sk","Smilno","https://www.taxinearme.sk"
"smizany@smizany.skmiroslava.szitova@smizany.sk,","Smizany","https://www.taxinearme.sk"
"starosta@smolenice.com","Smolenice","https://www.taxinearme.sk"
"obecsmolinske@smolinske.sk","Smolinske","https://www.taxinearme.sk"
"obec@smolnickahuta.sk","Smolnickahuta","https://www.taxinearme.sk"
"starosta@smolnik.sk","Smolnik","https://www.taxinearme.sk"
"podatelna@obecsmrdaky.sk","Smrdaky","https://www.taxinearme.sk"
"smrecany@smrecany.sk","Smrecany","https://www.taxinearme.sk"
"snakov@ocu.sk","Snakov","https://www.taxinearme.sk"
"sneznica@sneznica.sk","Sneznica","https://www.taxinearme.sk"
"primator@snina.sk","Snina","https://www.taxinearme.sk"
"soblahov@soblahov.sk","Soblahov","https://www.taxinearme.sk"
"obecsobos@centrum.sk","Sobos","https://www.taxinearme.sk"
"podatelna@sobotiste.sk","Sobotiste","https://www.taxinearme.sk"
"primator@sobrance.sk","Sobrance","https://www.taxinearme.sk"
"obecnyurad@socovce.sk","Socovce","https://www.taxinearme.sk"
"starosta.sokol@gmail.com","Sokol","https://www.taxinearme.sk"
"sokolany@post.sk","Sokolany","https://www.taxinearme.sk"
"info@obecsokolce.sk","Sokolce","https://www.taxinearme.sk"
"starosta@sokolovce.sk","Sokolovce","https://www.taxinearme.sk"
"ocu.sol@slovanet.sk","Sol","https://www.taxinearme.sk"
"ocu@obecsolcany.sk","Solcany","https://www.taxinearme.sk"
"solcianky@solcianky.sk","Solcianky","https://www.taxinearme.sk"
"obecnyuradsolnicka@gmail.com","Solnicka","https://www.taxinearme.sk"
"obec@solosnicask.net","Solosnica","https://www.taxinearme.sk"
"obecsomotor@gmail.com","Somotor","https://www.taxinearme.sk"
"sopkovce@centrum.sk","Sopkovce","https://www.taxinearme.sk"
"primator@spisskabela.sk","Spisskabela","https://www.taxinearme.sk"
"radnica@mestosnv.sk","Spisskanovaves","https://www.taxinearme.sk"
"mesto@spisskastaraves.sk","Spisskastaraves","https://www.taxinearme.sk"
"obec@obecspisskateplica.sk","Spisskateplica","https://www.taxinearme.sk"
"obec@spisskebystre.sk","Spisskebystre","https://www.taxinearme.sk"
"obec@spisskehanusovce.sk","Spisskehanusovce","https://www.taxinearme.sk"
"info@spisskepodhradie.sk","Spisskepodhradie","https://www.taxinearme.sk"
"sekretariat@spissketomasovce.sk","Spissketomasovce","https://www.taxinearme.sk"
"msuspv@spisskevlachy.sk","Spisskevlachy","https://www.taxinearme.sk"
"spissky.hrhov@vmnet.sk","Spisskyhrhov","https://www.taxinearme.sk"
"sphrusov@levonetmail.sk","Spisskyhrusov","https://www.taxinearme.sk"
"obec@spisskystiavnik.sk","Spisskystiavnik","https://www.taxinearme.sk"
"obec@spisskystvrtok.sk","Spisskystvrtok","https://www.taxinearme.sk"
"stakcin@stakcin.eu","Stakcin","https://www.taxinearme.sk"
"stakcinska.roztoka@lekosonline.sk","Stakcinskaroztoka","https://www.taxinearme.sk"
"obecstanca@centrum.sk","Stanca","https://www.taxinearme.sk"
"obec@stankovany.sk","Stankovany","https://www.taxinearme.sk"
"stankovce@minet.sk","Stankovce","https://www.taxinearme.sk"
"info@starabasta.sk","Starabasta","https://www.taxinearme.sk"
"starabystrica@starabystrica.sk","Starabystrica","https://www.taxinearme.sk"
"info@starahalic.sk","Starahalic","https://www.taxinearme.sk"
"starosta@obecstarahuta.sk","Starahuta","https://www.taxinearme.sk"
"obec@starakremnicka.sk","Starakremnicka","https://www.taxinearme.sk"
"obec@staralehota.sk","Staralehota","https://www.taxinearme.sk"
"sekretariat@staralesna.sk","Staralesna","https://www.taxinearme.sk"
"mesto@staralubovna.sk","Staralubovna","https://www.taxinearme.sk"
"obec@staramyjava.sk","Staramyjava","https://www.taxinearme.sk"
"msu@staratura.sk","Staratura","https://www.taxinearme.sk"
"obec.staravoda@gmail.com","Staravoda","https://www.taxinearme.sk"
"info@obecstare.sk,","Stare","https://www.taxinearme.sk"
"starosta@starehory.sk","Starehory","https://www.taxinearme.sk"
"starosta@starina.sk","Starina","https://www.taxinearme.sk"
"staryhradok@dolnepohronie.sk","Staryhradok","https://www.taxinearme.sk"
"info@starytekov.sk","Starytekov","https://www.taxinearme.sk"
"starosta@staskov.sk","Staskov","https://www.taxinearme.sk"
"obecstaskovce@gmail.com","Staskiovce","https://www.taxinearme.sk"
"obec@stebnickahuta.sk","Stebnickahuta","https://www.taxinearme.sk"
"stebnik@stebnik.sk","Stebnik","https://www.taxinearme.sk"
"stozok@stozok.sk","Stozok","https://www.taxinearme.sk"
"obecstranany@slnet.sk","Stranany","https://www.taxinearme.sk"
"stranavy@stranavy.sk","Stranavy","https://www.taxinearme.sk"
"obec@stranepodtatrami.sk","Stranepodtatrami","https://www.taxinearme.sk"
"obecstranska@centrum.sk","Stranska","https://www.taxinearme.sk"
"podatelna@stranske.sk","Stranske","https://www.taxinearme.sk"
"obec.stratena46@gmail.com","Stratena","https://www.taxinearme.sk"
"oustraza@gmail.com","Straza","https://www.taxinearme.sk"
"ocustrazne@post.sk","Strazne","https://www.taxinearme.sk"
"strazske@strazske.sk","Strazske","https://www.taxinearme.sk"
"obec@strecno.sk","Strecno","https://www.taxinearme.sk"
"info@stredanadbodrogom.sk","Stredanadbodrogom","https://www.taxinearme.sk"
"stredneplachtince.obec@gmail.com","Stredne Plachtince","https://www.taxinearme.sk"
"ocu@strekov.sk","Strekov","https://www.taxinearme.sk"
"strelniky@strelniky.sk","Strelniky","https://www.taxinearme.sk"
"starosta@stretava.sk","Stretava","https://www.taxinearme.sk"
"stretavka@minet.sk","Stretavka","https://www.taxinearme.sk"
"obecnyurad@obecstrezenice.sk","Strezenice","https://www.taxinearme.sk"
"obecstrihovce@lekosonline.sk","Strihovce","https://www.taxinearme.sk"
"strocin@pobox.sk","Strocin","https://www.taxinearme.sk"
"mesto@stropkov.sk","Stropkov","https://www.taxinearme.sk"
"obec.studena@azet.sk","Studena","https://www.taxinearme.sk"
"obecstudenec@gmail.com","Studenec","https://www.taxinearme.sk"
"sekretariat.obecstudienka@gmail.com","Studienka","https://www.taxinearme.sk"
"ou.stulany@zoznam.sk","Stulany","https://www.taxinearme.sk"
"primator@stupava.sk","Stupava","https://www.taxinearme.sk"
"obec.stupne@obecstupne.sk","Stupne","https://www.taxinearme.sk"
"ocu@sucany.sk","Sucany","https://www.taxinearme.sk"
"starosta@sudince.sk","Sudince","https://www.taxinearme.sk"
"obecsudovce@zoznam.sk","Sudovce","https://www.taxinearme.sk"
"obecsdolina@gmail.com","Sucha Dolina","https://www.taxinearme.sk"
"obec@suchahora.eu","Suchahora","https://www.taxinearme.sk"
"starosta@suchanadparnou.sk","Suchanadparnou","https://www.taxinearme.sk"
"obec.suchan@inmail.sk","Suchan","https://www.taxinearme.sk"
"suche@minet.sk","Suche","https://www.taxinearme.sk"
"info@suchebrezovo.sk","Suchebrezovo","https://www.taxinearme.sk"
"suchohrad@suchohrad.sk","Suchohrad","https://www.taxinearme.sk"
"obec.sukov@gmail.com","Sukov","https://www.taxinearme.sk"
"obecsulin@livenet.sk","Sulin","https://www.taxinearme.sk"
"urad@sulov-hradna.sk","Sulovhradna","https://www.taxinearme.sk"
"obecsulovce@mail.t-com.sk","Sulovce","https://www.taxinearme.sk"
"osusany@post.sk","Susany","https://www.taxinearme.sk"
"info@obecsutor.sk","Sutor","https://www.taxinearme.sk"
"obec.svatamaria@gmail.com","Svatamaria","https://www.taxinearme.sk"
"info@svatoplukovo.eu","Svatoplukovo","https://www.taxinearme.sk"
"starostasvatus@centrum.sk","Svatus","https://www.taxinearme.sk"
"obecsvatuse@gmail.com","Svatuse","https://www.taxinearme.sk"
"ocu@svatyanton.sk","Svatyanton","https://www.taxinearme.sk"
"msu@svatyjur.sk","Svatyjur","https://www.taxinearme.sk"
"ousvatykriz@alconet.sk","Svatykriz","https://www.taxinearme.sk"
"starosta@svatypeter.eu","Svatypeter","https://www.taxinearme.sk"
"urad@svedernik.info","Svedernik","https://www.taxinearme.sk"
"obecsverepec@petranet.sk","Sverepec","https://www.taxinearme.sk"
"sverzov@sverzov.sk","Sverzov","https://www.taxinearme.sk"
"ousvetlice@gmail.com,","Svetlice","https://www.taxinearme.sk"
"obec.svidnicka@centrum.sk","Svidnicka","https://www.taxinearme.sk"
"primatorka@svidnik.sk","Svidnik","https://www.taxinearme.sk"
"obecsvinia@obecsvinia.sk","Svinia","https://www.taxinearme.sk"
"podatelna@obecsvinica.sk","Svinica","https://www.taxinearme.sk"
"stav.urad@kralovskychlmec.sk","Svinice","https://www.taxinearme.sk"
"ocusvinna@slovanet.sk","Svinna","https://www.taxinearme.sk"
"msu@svit.sk","Svit","https://www.taxinearme.sk"
"kontakt@svodin.sk","Svodin","https://www.taxinearme.sk"
"ou@svrbice.sk","Svrbice","https://www.taxinearme.sk"
"obec@svrcinovec.sk","Svrcinovec","https://www.taxinearme.sk"
"sahy@sahy.sk","Sahy","https://www.taxinearme.sk"
"info@sajdikovehumence.sk","Sajdikovehumence","https://www.taxinearme.sk"
"primator@sala.sk","Sala","https://www.taxinearme.sk"
"obecnyurad@salgocka.sk","Salgocka","https://www.taxinearme.sk"
"ousalgovce@wircom.sk","Salgovce","https://www.taxinearme.sk"
"info@salov.sk","Salov","https://www.taxinearme.sk"
"sambron@slnet.sk","Sambron","https://www.taxinearme.sk"
"info@samorin.sk","Samorin","https://www.taxinearme.sk"
"samudovce@wmx.sk","Samudovce","https://www.taxinearme.sk"
"obecsandal@gmail.com","Sandal","https://www.taxinearme.sk"
"skasko.stanislav@post.sk","Sarbov","https://www.taxinearme.sk"
"sarisskaporuba@sarisskaporuba.sk","Sarisskaporuba","https://www.taxinearme.sk"
"obecstrstena@gmail.com","Sarisskatrstena","https://www.taxinearme.sk"
"info@sarisskebohdanovce.sk","Sarisskebohdanovce","https://www.taxinearme.sk"
"buvalicandrej@gmail.com","Sarisskecierne","https://www.taxinearme.sk"
"ocu@sardravce.sk","Sarisskedravce","https://www.taxinearme.sk"
"obecsarjastrabie@slnet.sk","Sarisskejastrabie","https://www.taxinearme.sk"
"obec@sarisskemichalany.sk","Sarisskemichalany","https://www.taxinearme.sk"
"info@sarisskesokolovce.sk","Sarisskesokolovce","https://www.taxinearme.sk"
"obecsarisskystiavnik@zoznam.sk","Sarisskystiavnik","https://www.taxinearme.sk"
"ocu@obecsarkan.sk","Sarkan","https://www.taxinearme.sk"
"sarovce@sarovce.sk","Sarovce","https://www.taxinearme.sk"
"podatelna@obecsasova.sk","Sasova","https://www.taxinearme.sk"
"radovan.prstek@mestosastinstraze.sk","Sastinstraze","https://www.taxinearme.sk"
"ocu.savol@gmail.com","Savol","https://www.taxinearme.sk"
"administrativa@selpice.eu","Selpice","https://www.taxinearme.sk"
"semetkovce@azet.sk","Semetkovce","https://www.taxinearme.sk"
"info@semsa.sk","Semsa","https://www.taxinearme.sk"
"sekretariat@senkvice.eu","Senkvice","https://www.taxinearme.sk"
"ocusiat.buk@gmail.com","Siatorskabukovinka","https://www.taxinearme.sk"
"obecsiba@wmx.sk,","Siba","https://www.taxinearme.sk"
"obecsid@hotmail.com","Sid","https://www.taxinearme.sk"
"info@obecsimonovce.sk","Simonovce","https://www.taxinearme.sk"
"obec@sindliar.sk","Sindliar","https://www.taxinearme.sk"
"obec@sintava.sk","Sintava","https://www.taxinearme.sk"
"obecsipkov@gmail.com","Sipkov","https://www.taxinearme.sk"
"starosta@sipkove.sk","Sipkove","https://www.taxinearme.sk"
"sirakov.obec@gmail.com","Sirakov","https://www.taxinearme.sk"
"info@sirkovce.sk","Sirkovce","https://www.taxinearme.sk"
"obec@siroke.sk","Siroke","https://www.taxinearme.sk"
"obec@sisov.sk,","Sisov","https://www.taxinearme.sk"
"obecsivetice@centrum.sk","Sivetice","https://www.taxinearme.sk"
"ou.obecsmigovec@gmail.com","Smigovec","https://www.taxinearme.sk"
"starosta@soltyska.sk","Soltyska","https://www.taxinearme.sk"
"podatelna@soporna.sk","Soporna","https://www.taxinearme.sk"
"starosta@spacince.sk","Spacince","https://www.taxinearme.sk"
"obec@spaniadolina.sk","Spaniadolina","https://www.taxinearme.sk"
"obec.spaniepole@gmail.com","Spaniepole","https://www.taxinearme.sk"
"obec.srobarova@gmail.com","Srobarova","https://www.taxinearme.sk"
"obec@stefanovobec.sk","Stefanov","https://www.taxinearme.sk"
"obecstefanov@oravanet.sk","Stefanovnadorvou","https://www.taxinearme.sk"
"oustefanova@slovanet.sk","Stefanova","https://www.taxinearme.sk"
"stefanovce.po@gmail.com","Stefanovce","https://www.taxinearme.sk"
"obec.stefanovce@gmail.com","Stefanovce Vranov","https://www.taxinearme.sk"
"obec@stefanovicova.sk","Stefanovicova","https://www.taxinearme.sk"
"obec@stefurov.sk","Stefurov","https://www.taxinearme.sk"
"obecnyurad@sterusy.sk","Sterusy","https://www.taxinearme.sk"
"obec@stiavnickebane.com","Stiavnickebane","https://www.taxinearme.sk"
"stiavnicka@stiavnicka.sk","Stiavnicka","https://www.taxinearme.sk"
"ocu@stiavnik.sk","Stiavnik","https://www.taxinearme.sk"
"oustitare@nevernet.sk","Stitare","https://www.taxinearme.sk"
"obecnyurad@obecstitnik.sk","Stitnik","https://www.taxinearme.sk"
"info@stola.sk","Stola","https://www.taxinearme.sk"
"stos1@post.sk","Stos","https://www.taxinearme.sk"
"strba@strba.sk","Strba","https://www.taxinearme.sk"
"obecstrkovec@gmail.com","Strkovec","https://www.taxinearme.sk"
"primator@sturovo.sk","Sturovo","https://www.taxinearme.sk"
"obec@stvrtok.com","Stvrtok","https://www.taxinearme.sk"
"ziadosti@ocustvrtok.sk","Stvrtoknaostrove","https://www.taxinearme.sk"
"obecsuja@centrum.sk","Suja","https://www.taxinearme.sk"
"obec.sula@azet.sk","Sula","https://www.taxinearme.sk"
"obecnyurad@sumiac.sk","Sumiac","https://www.taxinearme.sk"
"kancelaria@sunava.sk","Sunava","https://www.taxinearme.sk"
"msu@surany.sk","Surany","https://www.taxinearme.sk"
"obec@surianky.sk","Surianky","https://www.taxinearme.sk"
"obecsurice@zoznam.sk","Surice","https://www.taxinearme.sk"
"starostka@surovce.sk","Sturovce","https://www.taxinearme.sk"
"obec@sutovce.sk","Sutovce","https://www.taxinearme.sk"
"ocusutovo@stonline.sk","Sutovo","https://www.taxinearme.sk"
"obec.svabovce@gmail.com","Svabovce","https://www.taxinearme.sk"
"obec@svedlar.sk","Svedlar","https://www.taxinearme.sk"
"obec@svosov.sk","Svosov","https://www.taxinearme.sk"
"obectachty@post.sk","Tachty","https://www.taxinearme.sk"
"ou-tajna@slovanet.sk","Tajna","https://www.taxinearme.sk"
"obectajov@obectajov.sk","Tajov","https://www.taxinearme.sk"
"ou@obectapesovo.sk","Tapesovo","https://www.taxinearme.sk"
"ou@tarnov.sk","Tarnov","https://www.taxinearme.sk"
"ocutasula@centrum.sk","Tasula","https://www.taxinearme.sk"
"obecnyurad@tjavorina.eu","Tatranskajavorina","https://www.taxinearme.sk"
"obectehla@obectehla.sk","Tehla","https://www.taxinearme.sk"
"obectekoldany@zoznam.sk","Tekoldany","https://www.taxinearme.sk"
"info@tekovskabreznica.sk","Tekovskabreznica","https://www.taxinearme.sk"
"info@tekovskeluzany.sk","Tekovskeluzany","https://www.taxinearme.sk"
"podatelna@tekovske-nemce.sk","Tekovskenemce","https://www.taxinearme.sk"
"info@obec-tekovskyhradok.sk","Tekovskyhradok","https://www.taxinearme.sk"
"info@obectelgart.sk","Telgart","https://www.taxinearme.sk"
"obec@telince.sk","Telince","https://www.taxinearme.sk"
"obec.temes@centrum.sk","Temes","https://www.taxinearme.sk"
"teplicka@teplicka.sk,","Teplicka","https://www.taxinearme.sk"
"obec@teplickanadvahom.sk","Teplickanadvahom","https://www.taxinearme.sk"
"podatelna@teplicky.sk","Teplicky","https://www.taxinearme.sk"
"outv@rsnet.sk","Teplyvrch","https://www.taxinearme.sk"
"obecterany@obecterany.sk","Terany","https://www.taxinearme.sk"
"terchova@terchova.sk","Terchova","https://www.taxinearme.sk"
"obec@teriakovce.sk","Teriakovce","https://www.taxinearme.sk"
"obec@terna.sk","Terna","https://www.taxinearme.sk"
"tesare@tesare.sk","Tesare","https://www.taxinearme.sk"
"zlatnanska@tesarskemlynany.sk","Tesarskemlynany","https://www.taxinearme.sk"
"tesedikovo@tesedikovo.sk","Tesedikovo","https://www.taxinearme.sk"
"ocu.tibava@lekosonline.sk","Tibava","https://www.taxinearme.sk"
"obectp@gmail.com","Tichy Potok","https://www.taxinearme.sk"
"ocutimo@gmail.com","Timoradza","https://www.taxinearme.sk"
"obec.tisinec@tisinec.sk","Tisinec","https://www.taxinearme.sk"
"info@tisovec.com","Tisovec","https://www.taxinearme.sk"
"primator@mestotlmace.sk","Tlmace","https://www.taxinearme.sk"
"obec@tocnica.sk","Tocnica","https://www.taxinearme.sk"
"obectokajik@post.sk","Tokajik","https://www.taxinearme.sk"
"obec@tomasikovo.sk","Tomasikovo","https://www.taxinearme.sk"
"obec@tomasov.sk","Tomasov","https://www.taxinearme.sk"
"obec@tomasovce.sk","Tomasovcelc","https://www.taxinearme.sk"
"ou.tomasovce@gmail.com","Tomasovce","https://www.taxinearme.sk"
"obecton@swanmail.sk","Ton","https://www.taxinearme.sk"
"obectopola@gmail.com","Topola","https://www.taxinearme.sk"
"topolcany@topolcany.sk","Topolcany","https://www.taxinearme.sk"
"obectopolcianky@topolcianky.sk","Topolcianky","https://www.taxinearme.sk"
"topolnica@topolnica.sk","Topolnica","https://www.taxinearme.sk"
"web@topolniky.sk","Topolniky","https://www.taxinearme.sk"
"topolovka@wmx.sk","Topolovka","https://www.taxinearme.sk"
"outoporec@slnet.sk","Toporec","https://www.taxinearme.sk"
"info@mestotornala.sk","Tornala","https://www.taxinearme.sk"
"starosta@obectorysa.sk","Torysa","https://www.taxinearme.sk"
"obectorysky@gmail.com","Torysky","https://www.taxinearme.sk"
"obec@tovarne.sk","Tovarne","https://www.taxinearme.sk"
"info@tovarnianskapolianka.sk","Tovarnianskapolianka","https://www.taxinearme.sk"
"tovarniky@tovarniky.eu","Tovarniky","https://www.taxinearme.sk"
"obec@trakovice.sk","Trakovice","https://www.taxinearme.sk"
"obec.travnica@gmail.com","Travnica","https://www.taxinearme.sk"
"obecnyurad.travnik@gmail.com","Travnik","https://www.taxinearme.sk"
"starosta@trebatice.sk","Trebatice","https://www.taxinearme.sk"
"info@trebejov.sk","Trebejov","https://www.taxinearme.sk"
"obectrebelovce@dkn.sk","Trebelovce","https://www.taxinearme.sk"
"trebichava@trebichava.sk","Trebichava","https://www.taxinearme.sk"
"trebisov@trebisov.sk","Trebisov","https://www.taxinearme.sk"
"trebostovo@trebostovo.sk","Trebostovo","https://www.taxinearme.sk"
"obec@trebusovce.sk","Trebusovce","https://www.taxinearme.sk"
"trenc@lucenec.net","Trenc","https://www.taxinearme.sk"
"obecnyurad@trencianskatepla.sk","Trencianskatepla","https://www.taxinearme.sk"
"starosta@trencianskaturna.sk","Trencianskaturna","https://www.taxinearme.sk"
"obec@trencianskebohuslavice.sk","Trencianskebohuslavice","https://www.taxinearme.sk"
"trencianskejastrabie@trencianskejastrabie.sk","Trencianskejastrabie","https://www.taxinearme.sk"
"info@trencianskemitice.sk","Trencianskemitice","https://www.taxinearme.sk"
"starosta@trencianskestankovce.sk","Trencianskestankovce","https://www.taxinearme.sk"
"podatelna@teplice.sk","Trenciansketeplice","https://www.taxinearme.sk"
"trencin@trencin.sk","Trencin","https://www.taxinearme.sk"
"ocutrhovahradska@real-net.sk","Trhovahradska","https://www.taxinearme.sk"
"info@obectrhoviste.sk","Trhoviste","https://www.taxinearme.sk"
"info@trnava.sk","Trnava","https://www.taxinearme.sk"
"info@trnavahora.sk","Trnavahora","https://www.taxinearme.sk"
"ocu@trnavaprilaborci.sk","Trnavaprilaborci","https://www.taxinearme.sk"
"sekretariat@obectrnavka.eu","Trnavka Trebisov","https://www.taxinearme.sk"
"info@obectrnavka.sk","Trnavka","https://www.taxinearme.sk"
"info@trnie.sk","Trnie","https://www.taxinearme.sk"
"ocu.trnkov@gmail.com","Trnkov","https://www.taxinearme.sk"
"obec.trnovec.starosta@gmail.com","Trnovec","https://www.taxinearme.sk"
"obec@trnovecnadvahom.sk","Trnovecnadvahom","https://www.taxinearme.sk"
"obec@trnovo.sk","Trnovo","https://www.taxinearme.sk"
"obectrocany@gmail.com","Trocany","https://www.taxinearme.sk"
"obectrpin@centrum.sk","Trpin","https://www.taxinearme.sk"
"obectrstany@gmail.com","Trstany","https://www.taxinearme.sk"
"msu@trstena.sk","Trstena","https://www.taxinearme.sk"
"obec@trstenanaostrove.sk","Trstenanaostrove","https://www.taxinearme.sk"
"obec@trstene.sk","Trstene","https://www.taxinearme.sk"
"info@trsteneprihornade.sk","Trsteneprihornade","https://www.taxinearme.sk"
"obec@trstice.sk","Trstice","https://www.taxinearme.sk"
"starosta@trstin.sk","Trstin","https://www.taxinearme.sk"
"obecnyurad@tuhar.sk","Tuhar","https://www.taxinearme.sk"
"info@obectuhrina.sk","Tuhrina","https://www.taxinearme.sk"
"ocutuchyna@slovanet.sk","Tuchyna","https://www.taxinearme.sk"
"obec@tulcik.sk","Tulcik","https://www.taxinearme.sk"
"obec.tupa.sek@gmail.com","Tupa","https://www.taxinearme.sk"
"info@obectura.sk","Tura","https://www.taxinearme.sk"
"turany@turany.sk","Turany","https://www.taxinearme.sk"
"obecturanyno@gmail.com","Turanynadondavou","https://www.taxinearme.sk"
"outurcovce@gmail.com","Turcovce","https://www.taxinearme.sk"
"obecturcek@gmail.com","Turcek","https://www.taxinearme.sk"
"turcianky@gmail.com","Turcianky","https://www.taxinearme.sk"
"starosta@tstiavnicka.sk","Turcianskastiavnicka","https://www.taxinearme.sk"
"obecjaseno@gaya.sk","Turcianskejaseno","https://www.taxinearme.sk"
"obec@turcianskeklacany.sk","Turcianskeklacany","https://www.taxinearme.sk"
"info@turciansketeplice.sk","Turciansketeplice","https://www.taxinearme.sk"
"obecturcianskydur@centrum.sk","Turcianskydur","https://www.taxinearme.sk"
"ocu.turc.peter@gaya.sk","Turcianskypeter","https://www.taxinearme.sk"
"info@obec-turcok.sk","Turcok","https://www.taxinearme.sk"
"starosta@obecturecka.sk","Turecka","https://www.taxinearme.sk"
"obec@obecturen.sk","Turen","https://www.taxinearme.sk"
"obecturie@rajec.net","Turie","https://www.taxinearme.sk"
"turik@centrum.sk","Turik","https://www.taxinearme.sk"
"turna@turnanadbodvou.sk","Turnanadbodvou","https://www.taxinearme.sk"
"turnianskanovaves@centrum.sk","Turnianskanovaves","https://www.taxinearme.sk"
"info@turova.sk","Turova","https://www.taxinearme.sk"
"msu@turzovka.sk","Turzovka","https://www.taxinearme.sk"
"ocutusice@obectusice.sk","Tusice","https://www.taxinearme.sk"
"starosta@tusickanovaves.sk","Tusickanovaves","https://www.taxinearme.sk"
"obec@tuzina.sk","Tuzina","https://www.taxinearme.sk"
"obectvarozna@ocu.sk","Tvarozna","https://www.taxinearme.sk"
"obectvrdomestice42@gmail.com","Tvrdomestice","https://www.taxinearme.sk"
"tvrdosin@tvrdosin.sk","Tvrdosin","https://www.taxinearme.sk"
"starosta@tvrdosovce.sk","Tvrdosovce","https://www.taxinearme.sk"
"obecubla@lekosonline.sk","Ubla","https://www.taxinearme.sk"
"obecubrez@minet.sk","Ubrez","https://www.taxinearme.sk"
"obec@udavske.sk","Udavske","https://www.taxinearme.sk"
"obecudica@zoznam.sk","Udica","https://www.taxinearme.sk"
"obecudol@obecudol.sk","Udol","https://www.taxinearme.sk"
"info@obecuhliska.sk","Uhliska","https://www.taxinearme.sk"
"obec@uhorna.sk","Uhorna","https://www.taxinearme.sk"
"obecuhorskaves@alconet.sk","Uhorskaves","https://www.taxinearme.sk"
"obec.uhorske@ma-net.sk","Uhorske","https://www.taxinearme.sk"
"obec@uhrovec.sk","Uhrovec","https://www.taxinearme.sk"
"podatelna@ulanynadzitavou.sk","Ulanynadzitavou","https://www.taxinearme.sk"
"ulic@obeculic.sk,","Ulic","https://www.taxinearme.sk"
"obec.ulickrive@makoba.sk","Ulicskekrive","https://www.taxinearme.sk"
"uloza@uloza.sk","Uloza","https://www.taxinearme.sk"
"obec.unatin@gmail.com","Unatin","https://www.taxinearme.sk"
"obec@unin.sk","Unin","https://www.taxinearme.sk"
"obec@urmince.sk","Urmince","https://www.taxinearme.sk"
"info@obecutekac.sk","Utekac","https://www.taxinearme.sk"
"info@uzovce.sk","Uzovce","https://www.taxinearme.sk"
"ocuuzpanica@rsnet.sk","Uzovskapanica","https://www.taxinearme.sk"
"ocupeklany@gmail.com","Uzovskepeklany","https://www.taxinearme.sk"
"uzovskysalgov@uzovskysalgov.sk","Uzovskysalgov","https://www.taxinearme.sk"
"obecvadovce@gmail.com","Vadovce","https://www.taxinearme.sk"
"klimp@azet.sk","Vagrinec","https://www.taxinearme.sk"
"obecvahovce@rejk-net.sk","Vahovce","https://www.taxinearme.sk"
"obecvajkovce@netkosice.sk","Vajkovce","https://www.taxinearme.sk"
"obec@valaliky.sk","Valaliky","https://www.taxinearme.sk"
"starosta@valaska.sk","Valaska","https://www.taxinearme.sk"
"obec@valaskabela.sk","Valaskabela","https://www.taxinearme.sk"
"starosta@valaskadubova.sk","Valaskadubova","https://www.taxinearme.sk"
"ouvo_kamenica@stonline.sk","Valaskovce","https://www.taxinearme.sk"
"podatelna@obecvalca.sk","Valca","https://www.taxinearme.sk"
"obec.valice2017@gmail.com","Valice","https://www.taxinearme.sk"
"starosta@valkovce.sk","Valkovce","https://www.taxinearme.sk"
"obecvalkovna@valkovna.sk","Valkovna","https://www.taxinearme.sk"
"obecvaniskovce@zmail.sk","Vaniskovce","https://www.taxinearme.sk"
"jarokrajkovic@gmail.com","Vapenik","https://www.taxinearme.sk"
"info@varadka.sk","Varadka","https://www.taxinearme.sk"
"obec@obecvarhanovce.sk","Varhanovce","https://www.taxinearme.sk"
"obecnyurad@varin.sk","Varin","https://www.taxinearme.sk"
"ouvasilov@orava.sk","Vasilov","https://www.taxinearme.sk"
"ouvavrecka@orava.sk","Vavrecka","https://www.taxinearme.sk"
"vavrinec13@gmail.com","Vavrinec","https://www.taxinearme.sk"
"obec@vavrisovo.sk","Vavrisovo","https://www.taxinearme.sk"
"obecvazec@obecvazec.sk","Vazec","https://www.taxinearme.sk"
"obec.vcelince@zoznam.sk","Vcelince","https://www.taxinearme.sk"
