obec,email_1,email_2,telefon,web,url
"Sarisskebohdanovce","info@sarisskebohdanovce.sk","","0118630671","https://www.sarisskebohdanovce.sk","https://www.e-obce.sk/obec/sarisskebohdanovce/sarisske-bohdanovce.html"
"Sarisskecierne","buvalicandrej@gmail.com","","0118630671","https://www.sarisskecierne.sk","https://www.e-obce.sk/obec/sarisskecierne/sarisske-cierne.html"
"Sarisskedravce","ocu@sardravce.sk","","0118630671","https://www.sardravce.sk","https://www.e-obce.sk/obec/sarisskedravce/sarisske-dravce.html"
"Sarisskejastrabie","obecsarjastrabie@slnet.sk","","0118630671","https://www.sarisskejastrabie.sk","https://www.e-obce.sk/obec/sarisskejastrabie/sarisske-jastrabie.html"
"Sarisskemichalany","obec@sarisskemichalany.sk","prednosta@sarisskemichalany.sk","0118630671","https://www.sarisskemichalany.sk","https://www.e-obce.sk/obec/sarisskemichalany/sarisske-michalany.html"
"Sarisskesokolovce","info@sarisskesokolovce.sk","","0118630671","https://www.sarisskesokolovce.sk","https://www.e-obce.sk/obec/sarisskesokolovce/sarisske-sokolovce.html"
"Sarisskystiavnik","obecsarisskystiavnik@zoznam.sk","","0118630671","https://www.sarisskystiavnik.sk","https://www.e-obce.sk/obec/sarisskystiavnik/sarissky-stiavnik.html"
"Sarkan","ocu@obecsarkan.sk","starosta@obecsarkan.sk","0118630671","https://www.obecsarkan.sk","https://www.e-obce.sk/obec/sarkan/sarkan.html"
"Sarovce","sarovce@sarovce.sk","starostka@sarovce.sk","0118630671","https://www.sarovce.sk","https://www.e-obce.sk/obec/sarovce/sarovce.html"
"Sasova","podatelna@obecsasova.sk","","0118630671","https://www.obecsasova.sk","https://www.e-obce.sk/obec/sasova/sasova.html"
"Sastinstraze","radovan.prstek@mestosastinstraze.sk","sekretariat@mestosastinstraze.sk","0118630671","https://www.mestosastinstraze.sk  ","https://www.e-obce.sk/obec/sastinstraze/sastin---straze.html"
"Savol","ocu.savol@gmail.com","","0118630671","https://www.obecsavol.estranky.sk","https://www.e-obce.sk/obec/savol/savol.html"
"Selpice","administrativa@selpice.eu","","0118630671","https://www.selpice.eu","https://www.e-obce.sk/obec/selpice/selpice.html"
"Semetkovce","semetkovce@azet.sk","","0118630671","https://www.semetkovce.dcom.sk","https://www.e-obce.sk/obec/semetkovce/semetkovce.html"
"Semsa","info@semsa.sk","obecsemsa@semsa.sk","0118630671","https://www.semsa.sk","https://www.e-obce.sk/obec/semsa/semsa.html"
"Senkvice","sekretariat@senkvice.eu","starosta@senkvice.eu","0118630671","https://www.senkvice.eu","https://www.e-obce.sk/obec/senkvice/senkvice.html"
"Siatorskabukovinka","ocusiat.buk@gmail.com","","0118630671","https://www.siatbukovinka.sk","https://www.e-obce.sk/obec/siatorskabukovinka/siatorska-bukovinka.html"
"Siba","obecsiba@wmx.sk,","","0118630671","https://www.obecsiba.sk","https://www.e-obce.sk/obec/siba/siba.html"
"Sid","obecsid@hotmail.com","info@obec-sid.sk","0118630671","https://www.obec-sid.sk","https://www.e-obce.sk/obec/sid/sid.html"
"Simonovce","info@obecsimonovce.sk","simonovce@simonovce.eu","0118630671","https://www.obecsimonovce.sk","https://www.e-obce.sk/obec/simonovce/simonovce.html"
"Sindliar","obec@sindliar.sk","","0118630671","https://www.sindliar.sk","https://www.e-obce.sk/obec/sindliar/sindliar.html"
"Sintava","obec@sintava.sk","","0118630671","https://www.sintava.sk","https://www.e-obce.sk/obec/sintava/sintava.html"
"Sipkov","obecsipkov@gmail.com","","0118630671","","https://www.e-obce.sk/obec/sipkov/sipkov.html"
"Sipkove","starosta@sipkove.sk","","0118630671","https://www.sipkove.sk","https://www.e-obce.sk/obec/sipkove/sipkove.html"
"Sirakov","sirakov.obec@gmail.com","","0118630671","","https://www.e-obce.sk/obec/sirakov/sirakov.html"
"Sirkovce","info@sirkovce.sk","starosta@sirkovce.sk","0118630671","","https://www.e-obce.sk/obec/sirkovce/sirkovce.html"
"Siroke","obec@siroke.sk","starosta@siroke.sk","0118630671","https://www.siroke.sk","https://www.e-obce.sk/obec/siroke/siroke.html"
"Sisov","obec@sisov.sk,","","0118630671","https://www.sisov.sk","https://www.e-obce.sk/obec/sisov/sisov.html"
"Sivetice","obecsivetice@centrum.sk","","0118630671","https://www.sivetice.sk","https://www.e-obce.sk/obec/sivetice/sivetice.html"
"Smigovec","ou.obecsmigovec@gmail.com","","0118630671","https://www.smigovec.estranky.sk","https://www.e-obce.sk/obec/smigovec/smigovec.html"
"Soltyska","starosta@soltyska.sk","","0118630671","https://www.soltyska.sk","https://www.e-obce.sk/obec/soltyska/soltyska.html"
"Soporna","podatelna@soporna.sk","starosta@soporna.sk","0118630671","https://www.soporna.sk","https://www.e-obce.sk/obec/soporna/soporna.html"
"Spacince","starosta@spacince.sk","podatelna@spacince.sk","0118630671","https://www.spacince.sk","https://www.e-obce.sk/obec/spacince/spacince.html"
"Spaniadolina","obec@spaniadolina.sk","starosta@spaniadolina.sk","0118630671","https://www.spaniadolina.sk","https://www.e-obce.sk/obec/spaniadolina/spania-dolina.html"
"Spaniepole","obec.spaniepole@gmail.com","","0118630671","","https://www.e-obce.sk/obec/spaniepole/spanie-pole.html"
"Srobarova","obec.srobarova@gmail.com","","0118630671","https://www.srobarova.ocu.sk","https://www.e-obce.sk/obec/srobarova/srobarova.html"
"Stefanov","obec@stefanovobec.sk","starostaobce@stefanovobec.sk","0118630671","https://www.stefanovobec.sk","https://www.e-obce.sk/obec/stefanov/stefanov.html"
"Stefanovnadorvou","obecstefanov@oravanet.sk","info@stefanovnadoravou.sk","0118630671","https://www.stefanovnadoravou.sk","https://www.e-obce.sk/obec/stefanovnadorvou/stefanov-nad-oravou.html"
"Stefanova","oustefanova@slovanet.sk","starosta.stefanova@slovanet.sk","0118630671","https://www.stefanova.sk","https://www.e-obce.sk/obec/stefanova/stefanova.html"
"Stefanovce","stefanovce.po@gmail.com","starosta@stefanovce.sk","0118630671","https://www.stefanovce.sk","https://www.e-obce.sk/obec/stefanovce/stefanovce.html"
"Stefanovce vranov","obec.stefanovce@gmail.com","","0118630671","https://www.stefanovce.eu","https://www.e-obce.sk/obec/stefanovce-vranov/stefanovce.html"
"Stefanovicova","obec@stefanovicova.sk","","0118630671","","https://www.e-obce.sk/obec/stefanovicova/stefanovicova.html"
"Stefurov","obec@stefurov.sk","","0118630671","https://www.stefurov.sk","https://www.e-obce.sk/obec/stefurov/stefurov.html"
"Sterusy","obecnyurad@sterusy.sk","starosta@sterusy.sk","0118630671","https://www.sterusy.sk","https://www.e-obce.sk/obec/sterusy/sterusy.html"
"Stiavnickebane","obec@stiavnickebane.com","starosta@stiavnickebane.com","0118630671","https://www.obecstiavnickebane.sk","https://www.e-obce.sk/obec/stiavnickebane/stiavnicke-bane.html"
"Stiavnicka","stiavnicka@stiavnicka.sk","","0118630671","https://www.stiavnicka.sk","https://www.e-obce.sk/obec/stiavnicka/stiavnicka.html"
"Stiavnik","ocu@stiavnik.sk","starosta@stiavnik.sk","0118630671","https://www.stiavnik.sk","https://www.e-obce.sk/obec/stiavnik/stiavnik.html"
"Stitare","oustitare@nevernet.sk","starostka.stitare@nevernet.sk","0118630671","https://www.stitare.sk","https://www.e-obce.sk/obec/stitare/stitare.html"
"Stitnik","obecnyurad@obecstitnik.sk","","0118630671","https://www.obecstitnik.sk","https://www.e-obce.sk/obec/stitnik/stitnik.html"
"Stola","info@stola.sk","starosta@stola.sk","0118630671","https://www.stola.sk","https://www.e-obce.sk/obec/stola/stola.html"
"Stos","stos1@post.sk","","0118630671","https://www.stos.sk","https://www.e-obce.sk/obec/stos/stos.html"
"Strba","strba@strba.sk","","0118630671","https://www.strba.sk","https://www.e-obce.sk/obec/strba/strba.html"
"Strkovec","obecstrkovec@gmail.com","","0118630671","https://www.strkovec-obec.sk","https://www.e-obce.sk/obec/strkovec/strkovec.html"
"Sturovo","primator@sturovo.sk","sekretariat@sturovo.sk","0118630671","https://www.sturovo.sk","https://www.e-obce.sk/obec/sturovo/sturovo.html"
"Stvrtok","obec@stvrtok.com","","0118630671","https://www.stvrtok.com","https://www.e-obce.sk/obec/stvrtok/stvrtok.html"
"Stvrtoknaostrove","ziadosti@ocustvrtok.sk","prednosta@ocustvrtok.sk","0118630671","https://www.stvrtoknaostrove.sk","https://www.e-obce.sk/obec/stvrtoknaostrove/stvrtok-na-ostrove.html"
"Suja","obecsuja@centrum.sk","","0118630671","https://www.obecsuja.eu","https://www.e-obce.sk/obec/suja/suja.html"
"Sula","obec.sula@azet.sk","","0118630671","","https://www.e-obce.sk/obec/sula/sula.html"
"Sumiac","obecnyurad@sumiac.sk","obusumiac@pohonet.sk","0118630671","https://www.sumiac.sk","https://www.e-obce.sk/obec/sumiac/sumiac.html"
"Sunava","kancelaria@sunava.sk","starosta@sunava.sk","0118630671","https://www.sunava.sk","https://www.e-obce.sk/obec/sunava/sunava.html"
"Surany","msu@surany.sk","primator.surany@surany.sk","0118630671","https://www.surany.sk","https://www.e-obce.sk/obec/surany/surany.html"
"Surianky","obec@surianky.sk","starosta@surianky.sk","0118630671","https://www.obecsurianky.sk","https://www.e-obce.sk/obec/surianky/surianky.html"
"Surice","obecsurice@zoznam.sk","starostasurice@zoznam.sk","0118630671","https://www.obecsurice.sk","https://www.e-obce.sk/obec/surice/surice.html"
"Sturovce","starostka@surovce.sk","","0118630671","https://www.surovce.sk","https://www.e-obce.sk/obec/sturovce/surovce.html"
"Sutovce","obec@sutovce.sk","sekretariat@sutovce.sk","0118630671","https://www.sutovce.sk","https://www.e-obce.sk/obec/sutovce/sutovce.html"
"Sutovo","ocusutovo@stonline.sk","","0118630671","","https://www.e-obce.sk/obec/sutovo/sutovo.html"
"Svabovce","obec.svabovce@gmail.com","svabovce.simko@gmail.com","0118630671","https://www.obecsvabovce.sk","https://www.e-obce.sk/obec/svabovce/svabovce.html"
"Svedlar","obec@svedlar.sk","starosta@svedlar.sk","0118630671","https://www.svedlar.sk","https://www.e-obce.sk/obec/svedlar/svedlar.html"
"Svosov","obec@svosov.sk","","0118630671","https://www.svosov.sk","https://www.e-obce.sk/obec/svosov/svosov.html"
"Tachty","obectachty@post.sk","","0118630671","https://www.tachty.eu","https://www.e-obce.sk/obec/tachty/tachty.html"
"Tajna","ou-tajna@slovanet.sk","","0118630671","https://www.tajna.sk","https://www.e-obce.sk/obec/tajna/tajna.html"
"Tajov","obectajov@obectajov.sk","","0118630671","https://www.obectajov.sk","https://www.e-obce.sk/obec/tajov/tajov.html"
"Tapesovo","ou@obectapesovo.sk","","0118630671","https://www.tapesovo.sk","https://www.e-obce.sk/obec/tapesovo/tapesovo.html"
"Tarnov","ou@tarnov.sk","starosta@obectarnov.sk","0118630671","https://www.tarnov.sk","https://www.e-obce.sk/obec/tarnov/tarnov.html"
"Tasula","ocutasula@centrum.sk","","0118630671","","https://www.e-obce.sk/obec/tasula/tasula.html"
"Tatranskajavorina","obecnyurad@tjavorina.eu","starosta@tjavorina.eu","0118630671","https://www.tjavorina.eu","https://www.e-obce.sk/obec/tatranskajavorina/tatranska-javorina.html"
"Tehla","obectehla@obectehla.sk","starosta@obectehla.sk","0118630671","https://www.obectehla.sk","https://www.e-obce.sk/obec/tehla/tehla.html"
"Tekoldany","obectekoldany@zoznam.sk","","0118630671","","https://www.e-obce.sk/obec/tekoldany/tekoldany.html"
"Tekovskabreznica","info@tekovskabreznica.sk","starosta@tekovskabreznica.sk","0118630671","https://www.tekovskabreznica.sk","https://www.e-obce.sk/obec/tekovskabreznica/tekovska-breznica.html"
"Tekovskeluzany","info@tekovskeluzany.sk","starosta@tekovskeluzany.sk","0118630671","https://www.tekovskeluzany.sk","https://www.e-obce.sk/obec/tekovskeluzany/tekovske-luzany.html"
"Tekovskenemce","podatelna@tekovske-nemce.sk","","0118630671","https://www.tekovske-nemce.sk","https://www.e-obce.sk/obec/tekovskenemce/tekovske-nemce.html"
"Tekovskyhradok","info@obec-tekovskyhradok.sk","","0118630671","https://www.tekovskyhradok.sk","https://www.e-obce.sk/obec/tekovskyhradok/tekovsky-hradok.html"
"Telgart","info@obectelgart.sk","","0118630671","https://www.obectelgart.sk","https://www.e-obce.sk/obec/telgart/telgart.html"
"Telince","obec@telince.sk","","0118630671","https://www.telince.sk","https://www.e-obce.sk/obec/telince/telince.html"
"Temes","obec.temes@centrum.sk","","0118630671","https://www.temes.sk","https://www.e-obce.sk/obec/temes/temes.html"
"Teplicka","teplicka@teplicka.sk,","","0118630671","https://www.teplicka.sk","https://www.e-obce.sk/obec/teplicka/teplicka.html"
"Teplickanadvahom","obec@teplickanadvahom.sk","sekretariat@teplickanadvahom.sk","0118630671","https://www.teplickanadvahom.sk","https://www.e-obce.sk/obec/teplickanadvahom/teplicka-nad-vahom.html"
"Teplicky","podatelna@teplicky.sk","starosta@teplicky.sk","0118630671","https://www.teplicky.sk","https://www.e-obce.sk/obec/teplicky/teplicky.html"
"Teplyvrch","outv@rsnet.sk","ocu@teplyvrch.com","0118630671","https://www.teplyvrch.com","https://www.e-obce.sk/obec/teplyvrch/teply-vrch.html"
"Terany","obecterany@obecterany.sk","","0118630671","https://www.obecterany.sk","https://www.e-obce.sk/obec/terany/terany.html"
"Terchova","terchova@terchova.sk","starosta@terchova.sk","0118630671","https://www.terchova.sk","https://www.e-obce.sk/obec/terchova/terchova.html"
"Teriakovce","obec@teriakovce.sk","","0118630671","https://www.teriakovce.sk","https://www.e-obce.sk/obec/teriakovce/teriakovce.html"
"Terna","obec@terna.sk","","0118630671","https://www.terna.sk","https://www.e-obce.sk/obec/terna/terna.html"
"Tesare","tesare@tesare.sk","sekretariat@tesare.sk","0118630671","https://www.tesare.sk","https://www.e-obce.sk/obec/tesare/tesare.html"
"Tesarskemlynany","zlatnanska@tesarskemlynany.sk","","0118630671","https://www.tesarskemlynany.sk","https://www.e-obce.sk/obec/tesarskemlynany/tesarske-mlynany.html"
"Tesedikovo","tesedikovo@tesedikovo.sk","starosta@tesedikovo.sk","0118630671","https://www.tesedikovo.sk","https://www.e-obce.sk/obec/tesedikovo/tesedikovo.html"
"Tibava","ocu.tibava@lekosonline.sk","","0118630671","https://http://www.obectibava.sk","https://www.e-obce.sk/obec/tibava/tibava.html"
"Tichy potok","obectp@gmail.com","","0118630671","https://www.tichypotok.sk","https://www.e-obce.sk/obec/tichy-potok/tichy-potok.html"
"Timoradza","ocutimo@gmail.com","","0118630671","https://www.timoradza.sk","https://www.e-obce.sk/obec/timoradza/timoradza.html"
"Tisinec","obec.tisinec@tisinec.sk","info@tisinec,sk","0118630671","https://www.tisinec.sk","https://www.e-obce.sk/obec/tisinec/tisinec.html"
"Tisovec","info@tisovec.com","eva.kucerakova@tisovec.com","0118630671","https://www.tisovec.com","https://www.e-obce.sk/obec/tisovec/tisovec.html"
"Tlmace","primator@mestotlmace.sk","sekretariat@mestotlmace.sk","0118630671","https://www.mestotlmace.sk","https://www.e-obce.sk/obec/tlmace/tlmace.html"
"Tocnica","obec@tocnica.sk","","0118630671","https://www.tocnica.sk","https://www.e-obce.sk/obec/tocnica/tocnica.html"
"Tokajik","obectokajik@post.sk","","0118630671","https://www.obectokajik.sk","https://www.e-obce.sk/obec/tokajik/tokajik.html"
"Tomasikovo","obec@tomasikovo.sk","starosta@tomasikovo.sk","0118630671","https://www.tomasikovo.sk","https://www.e-obce.sk/obec/tomasikovo/tomasikovo.html"
"Tomasov","obec@tomasov.sk","tomasov@tomasov.sk","0118630671","https://www.tomasov.sk","https://www.e-obce.sk/obec/tomasov/tomasov.html"
"Tomasovcelc","obec@tomasovce.sk","starosta@tomasovce.sk","0118630671","https://www.tomasovce.sk","https://www.e-obce.sk/obec/tomasovcelc/tomasovce.html"
"Tomasovce","ou.tomasovce@gmail.com","","0118630671","","https://www.e-obce.sk/obec/tomasovce/tomasovce.html"
"Ton","obecton@swanmail.sk","","0118630671","","https://www.e-obce.sk/obec/ton/ton.html"
"Topola","obectopola@gmail.com","","0118630671","https://www.topola.estranky.sk","https://www.e-obce.sk/obec/topola/topola.html"
"Topolcany","topolcany@topolcany.sk","primator@topolcany.sk","0118630671","https://www.topolcany.sk","https://www.e-obce.sk/obec/topolcany/topolcany.html"
"Topolcianky","obectopolcianky@topolcianky.sk","topolcianky@topolcianky.sk","0118630671","https://www.topolcianky.sk","https://www.e-obce.sk/obec/topolcianky/topolcianky.html"
"Topolnica","topolnica@topolnica.sk","","0118630671","https://www.topolnica.sk","https://www.e-obce.sk/obec/topolnica/topolnica.html"
"Topolniky","web@topolniky.sk","bacso@topolniky.sk","0118630671","https://www.topolniky.sk","https://www.e-obce.sk/obec/topolniky/topolniky.html"
"Topolovka","topolovka@wmx.sk","","0118630671","https://www.topolovka.estranky.sk","https://www.e-obce.sk/obec/topolovka/topolovka.html"
"Toporec","outoporec@slnet.sk","","0118630671","https://www.toporec.sk","https://www.e-obce.sk/obec/toporec/toporec.html"
"Tornala","info@mestotornala.sk","primator@mestotornala.sk","0118630671","https://www.mestotornala.sk","https://www.e-obce.sk/obec/tornala/tornala.html"
"Torysa","starosta@obectorysa.sk","","0118630671","https://www.obectorysa.sk","https://www.e-obce.sk/obec/torysa/torysa.html"
"Torysky","obectorysky@gmail.com","","0118630671","https://www.torysky.sk","https://www.e-obce.sk/obec/torysky/torysky.html"
"Tovarne","obec@tovarne.sk","","0118630671","https://www.tovarne.sk","https://www.e-obce.sk/obec/tovarne/tovarne.html"
"Tovarnianskapolianka","info@tovarnianskapolianka.sk","","0118630671","https://www.tovarnianskapolianka.sk","https://www.e-obce.sk/obec/tovarnianskapolianka/tovarnianska-polianka.html"
"Tovarniky","tovarniky@tovarniky.eu","starosta@tovarniky.eu","0118630671","https://www.tovarniky.eu","https://www.e-obce.sk/obec/tovarniky/tovarniky.html"
"Trakovice","obec@trakovice.sk","starosta@trakovice.sk","0118630671","https://www.trakovice.sk","https://www.e-obce.sk/obec/trakovice/trakovice.html"
"Travnica","obec.travnica@gmail.com","starosta@travnica.sk","0118630671","https://www.travnica.sk","https://www.e-obce.sk/obec/travnica/travnica.html"
"Travnik","obecnyurad.travnik@gmail.com","karol.fakas@travnik.dcom.sk","0118630671","https://www.obectravnik.sk","https://www.e-obce.sk/obec/travnik/travnik.html"
"Trebatice","starosta@trebatice.sk","","0118630671","https://www.trebatice.sk","https://www.e-obce.sk/obec/trebatice/trebatice.html"
"Trebejov","info@trebejov.sk","obecnyurad@trebejov.com","0118630671","https://www.trebejov.sk","https://www.e-obce.sk/obec/trebejov/trebejov.html"
"Trebelovce","obectrebelovce@dkn.sk","","0118630671","https://www.obectrebelovce.sk","https://www.e-obce.sk/obec/trebelovce/trebelovce.html"
"Trebichava","trebichava@trebichava.sk","","0118630671","https://www.trebichava.sk","https://www.e-obce.sk/obec/trebichava/trebichava.html"
"Trebisov","trebisov@trebisov.sk","primator@trebisov.sk","0118630671","https://www.trebisov.sk","https://www.e-obce.sk/obec/trebisov/trebisov.html"
"Trebostovo","trebostovo@trebostovo.sk","starosta@trebostovo.sk","0118630671","https://www.trebostovo.sk","https://www.e-obce.sk/obec/trebostovo/trebostovo.html"
"Trebusovce","obec@trebusovce.sk","","0118630671","https://www.trebusovce.sk","https://www.e-obce.sk/obec/trebusovce/trebusovce.html"
"Trenc","trenc@lucenec.net","starosta@trenc.sk","0118630671","https://www.trenc.sk","https://www.e-obce.sk/obec/trenc/trenc.html"
"Trencianskatepla","obecnyurad@trencianskatepla.sk","starosta@trencianskatepla.sk","0118630671","https://www.trencianskatepla.sk","https://www.e-obce.sk/obec/trencianskatepla/trencianska-tepla.html"
"Trencianskaturna","starosta@trencianskaturna.sk","sekretariat@trencianskaturna.sk","0118630671","https://www.trencianskaturna.sk","https://www.e-obce.sk/obec/trencianskaturna/trencianska-turna.html"
"Trencianskebohuslavice","obec@trencianskebohuslavice.sk","starosta@trencianskebohuslavice.sk","0118630671","https://www.trencianskebohuslavice.sk","https://www.e-obce.sk/obec/trencianskebohuslavice/trencianske-bohuslavice.html"
"Trencianskejastrabie","trencianskejastrabie@trencianskejastrabie.sk","starosta@trencianskejastrabie.sk","0118630671","https://www.trencianskejastrabie.sk","https://www.e-obce.sk/obec/trencianskejastrabie/trencianske-jastrabie.html"
"Trencianskemitice","info@trencianskemitice.sk","starosta@trencianskemitice.sk","0118630671","https://www.trencianskemitice.sk","https://www.e-obce.sk/obec/trencianskemitice/trencianske-mitice.html"
"Trencianskestankovce","starosta@trencianskestankovce.sk","prednosta@trencianskestankovce.sk","0118630671","https://www.trencianskestankovce.sk","https://www.e-obce.sk/obec/trencianskestankovce/trencianske-stankovce.html"
"Trenciansketeplice","podatelna@teplice.sk","primatorka@teplice.sk","0118630671","https://www.teplice.sk","https://www.e-obce.sk/obec/trenciansketeplice/trencianske-teplice.html"
"Trencin","trencin@trencin.sk","primator@trencin.sk","0118630671","https://www.trencin.sk","https://www.e-obce.sk/obec/trencin/trencin.html"
"Trhovahradska","ocutrhovahradska@real-net.sk","","0118630671","https://www.trhovahradska.sk","https://www.e-obce.sk/obec/trhovahradska/trhova-hradska.html"
"Trhoviste","info@obectrhoviste.sk","","0118630671","https://www.trhoviste.sk","https://www.e-obce.sk/obec/trhoviste/trhoviste.html"
"Trnava","info@trnava.sk","vladimir.butko@trnava.sk","0118630671","https://www.trnava.sk","https://www.e-obce.sk/obec/trnava/trnava.html"
"Trnavahora","info@trnavahora.sk","starosta@trnavahora.sk","0118630671","https://www.trnavahora.sk","https://www.e-obce.sk/obec/trnavahora/trnava-hora.html"
"Trnavaprilaborci","ocu@trnavaprilaborci.sk","","0118630671","https://www.trnavaprilaborci.ocu.sk","https://www.e-obce.sk/obec/trnavaprilaborci/trnava-pri-laborci.html"
"Trnavka trebisov","sekretariat@obectrnavka.eu","starosta@obectrnavka.eu","0118630671","https://www.obectrnavka.eu","https://www.e-obce.sk/obec/trnavka-trebisov/trnavka.html"
"Trnavka","info@obectrnavka.sk","","0118630671","https://www.obectrnavka.sk","https://www.e-obce.sk/obec/trnavka/trnavka.html"
"Trnie","info@trnie.sk","starosta@trnie.sk","0118630671","https://www.trnie.sk","https://www.e-obce.sk/obec/trnie/trnie.html"
"Trnkov","ocu.trnkov@gmail.com","","0118630671","https://www.trnkov.sk","https://www.e-obce.sk/obec/trnkov/trnkov.html"
"Trnovec","obec.trnovec.starosta@gmail.com","","0118630671","https://www.trnovec.eu","https://www.e-obce.sk/obec/trnovec/trnovec.html"
"Trnovecnadvahom","obec@trnovecnadvahom.sk","starosta@trnovecnadvahom.sk","0118630671","https://www.trnovecnadvahom.sk","https://www.e-obce.sk/obec/trnovecnadvahom/trnovec-nad-vahom.html"
"Trnovo","obec@trnovo.sk","","0118630671","https://www.trnovo.sk","https://www.e-obce.sk/obec/trnovo/trnovo.html"
"Trocany","obectrocany@gmail.com","","0118630671","https://www.trocany.eu","https://www.e-obce.sk/obec/trocany/trocany.html"
"Trpin","obectrpin@centrum.sk","","0118630671","","https://www.e-obce.sk/obec/trpin/trpin.html"
"Trstany","obectrstany@gmail.com","","0118630671","https://www.trstany.sk","https://www.e-obce.sk/obec/trstany/trstany.html"
"Trstena","msu@trstena.sk","primator@trstena.sk","0118630671","https://www.trstena.sk","https://www.e-obce.sk/obec/trstena/trstena.html"
"Trstenanaostrove","obec@trstenanaostrove.sk","starosta@trstenanaostrove.sk","0118630671","https://www.trstenanaostrove.sk","https://www.e-obce.sk/obec/trstenanaostrove/trstena-na-ostrove.html"
"Trstene","obec@trstene.sk","","0118630671","https://www.trstene.sk","https://www.e-obce.sk/obec/trstene/trstene.html"
"Trsteneprihornade","info@trsteneprihornade.sk","starosta@trsteneprihornade.sk","0118630671","","https://www.e-obce.sk/obec/trsteneprihornade/trstene-pri-hornade.html"
"Trstice","obec@trstice.sk","starosta@trstice.sk","0118630671","https://www.trstice.sk","https://www.e-obce.sk/obec/trstice/trstice.html"
"Trstin","starosta@trstin.sk","ekonom@trstin.sk","0118630671","https://www.trstin.sk","https://www.e-obce.sk/obec/trstin/trstin.html"
"Tuhar","obecnyurad@tuhar.sk","starosta.tuhar@gmail.com","0118630671","https://www.tuhar.sk","https://www.e-obce.sk/obec/tuhar/tuhar.html"
"Tuhrina","info@obectuhrina.sk","","0118630671","https://www.obectuhrina.sk","https://www.e-obce.sk/obec/tuhrina/tuhrina.html"
"Tuchyna","ocutuchyna@slovanet.sk","ocu.tuchyna@slovanet.sk","0118630671","https://www.obec-tuchyna.sk","https://www.e-obce.sk/obec/tuchyna/tuchyna.html"
"Tulcik","obec@tulcik.sk","","0118630671","https://www.tulcik.sk","https://www.e-obce.sk/obec/tulcik/tulcik.html"
"Tupa","obec.tupa.sek@gmail.com","obec.tupa.starosta@gmail.com","0118630671","https://www.tupa.sk","https://www.e-obce.sk/obec/tupa/tupa.html"
"Tura","info@obectura.sk","starostka@obectura.sk","0118630671","https://www.obectura.sk","https://www.e-obce.sk/obec/tura/tura.html"
"Turany","turany@turany.sk","primator@turany.sk","0118630671","https://www.turany.sk","https://www.e-obce.sk/obec/turany/turany.html"
"Turanynadondavou","obecturanyno@gmail.com","martinaperatova1@gmail.com","0118630671","","https://www.e-obce.sk/obec/turanynadondavou/turany-nad-ondavou.html"
"Turcovce","outurcovce@gmail.com","","0118630671","https://www.turcovce.ocu.sk","https://www.e-obce.sk/obec/turcovce/turcovce.html"
"Turcek","obecturcek@gmail.com","","0118630671","https://www.obecturcek.sk","https://www.e-obce.sk/obec/turcek/turcek.html"
"Turcianky","turcianky@gmail.com","","0118630671","","https://www.e-obce.sk/obec/turcianky/turcianky.html"
"Turcianskastiavnicka","starosta@tstiavnicka.sk","","0118630671","https://www.tstiavnicka.sk","https://www.e-obce.sk/obec/turcianskastiavnicka/turcianska-stiavnicka.html"
"Turcianskejaseno","obecjaseno@gaya.sk","","0118630671","https://www.turcianskejaseno.sk","https://www.e-obce.sk/obec/turcianskejaseno/turcianske-jaseno.html"
"Turcianskeklacany","obec@turcianskeklacany.sk","starostka@turcianskeklacany.sk","0118630671","https://www.turcianskeklacany.sk","https://www.e-obce.sk/obec/turcianskeklacany/turcianske-klacany.html"
"Turciansketeplice","info@turciansketeplice.sk","podatelna@turciansketeplice.sk","0118630671","https://www.turciansketeplice.sk","https://www.e-obce.sk/obec/turciansketeplice/turcianske-teplice.html"
"Turcianskydur","obecturcianskydur@centrum.sk","","0118630671","https://www.turcianskydur.sk","https://www.e-obce.sk/obec/turcianskydur/turciansky-dur.html"
"Turcianskypeter","ocu.turc.peter@gaya.sk","","0118630671","https://www.turcianskypeter.sk","https://www.e-obce.sk/obec/turcianskypeter/turciansky-peter.html"
"Turcok","info@obec-turcok.sk","starosta@obec-turcok.sk","0118630671","https://www.obec-turcok.sk","https://www.e-obce.sk/obec/turcok/turcok.html"
"Turecka","starosta@obecturecka.sk","info@obecturecka.sk","0118630671","https://www.obecturecka.sk","https://www.e-obce.sk/obec/turecka/turecka.html"
"Turen","obec@obecturen.sk","","0118630671","https://www.obecturen.sk","https://www.e-obce.sk/obec/turen/turen.html"
"Turie","obecturie@rajec.net","","0118630671","https://www.obecturie.eu","https://www.e-obce.sk/obec/turie/turie.html"
"Turik","turik@centrum.sk","","0118630671","https://www.turik.sk","https://www.e-obce.sk/obec/turik/turik.html"
"Turnanadbodvou","turna@turnanadbodvou.sk","starosta@turnanadbodvou.sk","0118630671","https://www.turnanadbodvou.sk","https://www.e-obce.sk/obec/turnanadbodvou/turna-nad-bodvou.html"
"Turnianskanovaves","turnianskanovaves@centrum.sk","","0118630671","https://www.turnianskanovaves.sk","https://www.e-obce.sk/obec/turnianskanovaves/turnianska-nova-ves.html"
"Turova","info@turova.sk","starosta@turova.sk","0118630671","https://www.turova.sk","https://www.e-obce.sk/obec/turova/turova.html"
